,Exposure,Car Age,Driver Age,Density,Claims,Power,Brand,Gas,Region
9071,-0.070545256,8.022856,32.517014,329.77588,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R72
9072,1.2399076,7.592137,26.029537,3022.9648,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9073,0.968192,15.896093,58.815186,-702.3175,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9074,0.88804066,18.553848,43.5898,7262.5425,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R72
9075,0.256689,9.74632,56.29922,-416.95178,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9076,0.24177894,5.949263,41.715687,116.36401,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9077,0.48615974,18.985163,37.106136,-592.60754,ClaimNb_0,Power_i,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9078,1.0605453,7.667673,27.429962,1324.6885,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9079,0.16165593,4.610263,31.559868,-283.60852,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9080,-0.47152513,7.8600492,48.785748,4942.2046,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
9081,0.052423656,1.5030808,47.82328,965.12006,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9082,-0.05264175,8.982791,30.586626,1800.885,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
9083,0.26994458,15.093591,38.578003,568.51733,ClaimNb_0,Power_i,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9084,0.37912747,6.5252557,35.146786,-439.57947,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R72
9085,0.75297743,1.7852564,55.381203,867.5742,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
9086,0.17662376,3.8648882,38.004658,88.486084,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
9087,0.5554053,10.7778,24.809765,-622.9828,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
9088,1.2586677,6.8732686,80.544235,-2.484497,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9089,0.33718362,3.3389735,62.64639,1610.4867,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9090,0.9661494,9.131528,41.803852,-686.7296,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9091,0.15829521,4.039459,62.013573,650.58704,ClaimNb_0,Power_e,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
9092,0.88522184,9.7609825,58.587635,-370.45764,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9093,0.29029113,4.3026295,56.8134,459.17896,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R72
9094,0.73627317,1.5359788,49.61082,-763.35,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9095,0.4661759,-0.41902637,12.767609,10323.263,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9096,0.50587034,7.4339957,41.995926,375.24646,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9097,1.0078157,9.203851,60.86452,1286.8824,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R72
9098,0.69872445,1.7717099,68.16705,370.78455,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9099,0.083177686,5.341262,39.234207,658.76624,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9100,0.36464256,6.004213,50.7426,-103.006714,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9101,0.78687054,10.39231,60.94732,-930.6234,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9102,0.28124124,1.8746629,52.324326,-47.051758,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9103,0.91176665,7.6088214,44.28752,-1027.7421,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9104,-0.1613552,4.94319,57.097332,1162.1191,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
9105,0.2987442,5.9697266,38.720222,-139.12854,ClaimNb_0,Power_k,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9106,0.3160835,3.9313164,54.20072,473.30237,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R72
9107,1.1376412,4.864251,65.52254,-876.3673,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9108,0.4293458,1.8053279,77.732895,3790.3818,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
9109,0.2884813,-1.0040727,16.948776,15970.45,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9110,0.86951613,12.25334,50.65172,-403.54407,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9111,1.1594121,11.9838085,17.615158,6349.7266,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9112,0.90643704,5.875829,56.777462,-818.5033,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9113,0.63247657,0.8701472,54.493618,-619.98254,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9114,0.88685954,6.574672,34.891613,-721.0209,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9115,0.9973132,11.515835,60.35483,-813.0182,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
9116,0.3176636,3.1104126,37.09884,-536.86145,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9117,0.9783555,9.498062,72.15078,3596.2341,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9118,0.49765027,0.66883564,57.52755,8544.171,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9119,0.49357653,6.3139095,40.420887,1430.7722,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9120,0.42046475,14.81399,27.729837,7620.327,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9121,0.89028186,8.111798,51.713226,75.440674,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9122,0.1385462,3.5342147,33.5309,17337.656,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R11
9123,0.80924404,6.1401973,40.936188,-1148.4591,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R72
9124,0.5336747,10.746128,13.077923,460.94995,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9125,0.8166832,7.628416,22.336994,8621.451,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
9126,1.0791339,10.882255,67.46077,-26.655151,ClaimNb_0,Power_e,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R24
9127,-0.14885294,2.8639374,36.28491,9185.67,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9128,0.7261922,15.599184,32.263245,-382.31018,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9129,1.1812738,12.07097,0.032230377,4770.059,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9130,0.746734,6.0588818,74.04196,24.399292,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
9131,1.1177351,10.455204,47.265755,-12.718506,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
9132,0.54480535,3.0990853,42.794468,-1012.3346,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
9133,0.4692945,5.1162214,58.991993,7553.98,ClaimNb_1,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R53
9134,0.19395354,13.679215,26.613667,-221.55408,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
9135,0.7917637,8.669851,52.840553,-595.798,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R24
9136,0.8440462,10.368067,76.23795,471.80762,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9137,0.8542726,11.097672,52.06853,-38.125,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9138,0.550572,9.131219,62.679512,-139.05579,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9139,-0.045348525,7.574633,48.79383,17236.586,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
9140,0.534677,6.8450046,47.400017,-23.707153,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9141,0.24897256,3.6246881,43.007904,760.1582,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9142,0.57490903,14.252726,61.624184,18275.297,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9143,0.84352905,7.252567,45.642048,-966.4689,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9144,0.18238461,4.1609645,38.0929,-420.76453,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9145,0.035654724,2.4463115,53.552845,1660.2063,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9146,1.0072244,3.81073,55.133038,-1890.2428,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9147,0.15742555,4.8842983,28.350313,-545.8002,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9148,-0.032916784,-2.5338035,65.29843,12438.559,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
9149,0.13713962,4.6119967,30.5425,3470.4966,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9150,0.84461004,9.817624,43.19405,-776.8861,ClaimNb_0,Power_f,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
9151,0.5627685,7.7092066,26.002214,-363.42004,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9152,0.47310507,4.317148,24.971304,-607.47595,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9153,-0.022280931,6.2832856,50.332085,639.2604,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9154,0.118296504,1.6208711,27.978653,-62.312134,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
9155,0.5391284,16.826658,27.697556,5909.9985,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
9156,0.78709173,4.7214293,76.739235,11987.5,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R11
9157,0.30469024,4.354229,48.941963,-292.69128,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
9158,0.7106032,11.200366,40.84618,-454.27063,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9159,0.40331715,3.3688636,44.19951,-218.23547,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9160,0.9021481,26.550024,19.430172,9170.567,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9161,0.7742455,7.2090907,47.652485,-1153.0665,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9162,0.64671415,1.650518,20.043104,881.68005,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R72
9163,1.0024168,10.664296,52.83547,124.23987,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9164,0.5619885,2.5454307,72.75597,5786.5654,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9165,0.46816126,4.852722,49.239235,-311.80188,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9166,0.11653134,2.7705998,50.392056,1250.4723,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9167,0.44108418,1.7501216,72.48823,1044.0723,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
9168,1.0767819,6.1139226,51.154774,-1092.0892,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9169,-0.07078987,6.8343997,33.93051,2912.8975,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9170,0.19266567,14.389393,54.311096,2531.0854,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9171,0.38236874,8.686555,33.70014,-708.536,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9172,0.9947638,4.4098372,57.68245,-673.35706,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9173,0.3896103,0.5140343,7.7374954,2141.3376,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9174,0.041728973,0.6658902,39.533722,1300.1582,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
9175,0.44744283,20.633053,29.367302,233.06628,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
9176,0.22550863,-1.975534,32.790672,8106.1807,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9177,0.42249906,6.118851,29.484413,19096.418,ClaimNb_0,Power_e,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
9178,0.13471451,9.989267,72.62306,2399.869,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9179,1.3124838,-0.55522585,53.583504,1108.1454,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9180,0.25330675,7.0060205,45.76317,-115.36951,ClaimNb_0,Power_f,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
9181,0.2997738,21.519377,40.306477,-64.10266,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9182,0.74189526,10.713273,24.42286,-803.41003,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R72
9183,-0.2468518,9.267585,37.94077,1755.1711,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R25
9184,0.18062073,5.918826,38.885616,337.44543,ClaimNb_1,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R31
9185,0.35791105,5.343075,60.79241,829.1384,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9186,0.715765,6.20678,52.83811,-890.1742,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9187,1.0680791,7.1274447,52.40021,110.59961,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R25
9188,0.22252685,-6.2175126,27.654331,3237.8418,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9189,0.13194486,3.612119,36.51351,-26.229614,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
9190,0.85378605,9.229617,62.188812,-673.0553,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9191,0.34874612,4.293993,51.524452,-164.9281,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9192,0.6205984,9.556459,65.43057,14.060669,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9193,0.6282818,2.552031,38.96644,-582.5338,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
9194,-0.08271909,5.1481266,32.852947,1000.3378,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9195,0.83988637,10.915518,60.12657,-1011.97375,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
9196,0.9848378,4.795828,62.768875,-522.3202,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
9197,0.87974966,12.380209,35.30717,-173.51453,ClaimNb_1,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9198,0.29073533,12.075687,61.175213,7002.029,ClaimNb_0,Power_i,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9199,0.5950866,2.4095688,51.790367,-308.66467,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9200,0.56793416,13.47451,46.684113,21393.58,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9201,1.0597352,5.2682834,46.39897,-1321.0836,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9202,0.1854656,2.745265,45.029236,-827.56335,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9203,0.9144093,21.390236,15.629787,1413.8043,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9204,0.92075706,9.435691,35.609554,-436.33997,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9205,0.36207512,6.597776,58.03887,701.4053,ClaimNb_0,Power_k,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9206,0.092855066,7.6701097,35.344357,-1070.9047,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
9207,0.4036364,4.1970043,35.1191,-815.9171,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9208,0.5238337,22.016846,40.968723,239.7439,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9209,0.548334,3.2451754,58.851288,11122.788,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9210,0.8339547,25.445984,26.04041,2418.9968,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9211,0.37842968,28.270788,36.942535,388.56238,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
9212,0.5828337,4.9783993,50.237877,168.91125,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9213,1.1497087,8.141048,62.742954,-1163.6122,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R11
9214,0.47344372,16.698082,35.832523,-3.6312256,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9215,0.6343206,9.881649,34.52891,-598.2196,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R11
9216,0.112473786,5.6202235,57.174877,-29.937012,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9217,-0.110550046,3.745311,36.73973,1699.7506,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9218,0.15325385,16.656843,31.224957,3081.6309,ClaimNb_0,Power_k,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9219,0.74550337,8.173,74.4265,243.57556,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
9220,1.1848333,6.1729574,58.66787,-1663.3793,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
9221,0.4484951,3.2310834,67.37367,1409.099,ClaimNb_0,Power_k,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9222,0.37309438,2.1108704,30.14405,-333.4972,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9223,0.25167418,0.9479375,33.518726,3305.6938,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
9224,0.018675864,6.626443,41.93201,623.8456,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9225,0.32524863,1.064693,47.437557,3403.763,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
9226,0.3395402,9.069462,33.449905,-1264.3981,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
9227,1.2001445,19.190111,57.89341,1102.5739,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9228,0.9849372,14.622552,50.321907,737.29956,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9229,0.12829968,5.8488417,35.88556,-245.08435,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9230,0.48526302,1.028101,36.13069,951.16455,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9231,-0.012396514,2.7372112,32.627068,191.62256,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
9232,0.88935626,5.6193933,44.573605,-1763.9117,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9233,0.41996664,4.312937,32.82251,-758.1312,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9234,1.0985453,12.804131,66.0249,421.2727,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9235,0.58280087,4.6773815,28.599731,2863.0044,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9236,1.0365174,9.546203,53.39624,-539.47107,ClaimNb_1,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9237,0.975202,11.641824,56.643883,312.48962,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9238,0.47158062,3.8938158,19.59449,2516.727,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R11
9239,0.66025484,6.5086107,51.268215,-1172.6083,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9240,0.33913428,-2.5037942,33.602726,15920.625,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R72
9241,0.8554124,1.4761086,50.8835,-220.16956,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9242,0.65278196,12.09338,43.01469,-580.286,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
9243,0.0049616694,1.9329166,37.47605,954.1677,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9244,-0.0066686273,1.2973766,37.778107,903.0674,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
9245,0.5508542,5.296829,65.45445,1042.9258,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
9246,0.51499444,7.405916,10.044209,2976.6538,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9247,0.7334726,3.0298033,46.48983,-608.82117,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R72
9248,0.28761962,7.3261466,26.509974,6501.5195,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
9249,0.08875647,8.34729,44.47128,-315.20544,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9250,-0.29943448,14.08955,26.946121,618.3296,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
9251,0.6580653,25.41657,27.719803,-366.71106,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9252,0.5776783,14.159424,48.436,18.804688,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9253,0.45510116,6.6607275,39.56546,-878.70105,ClaimNb_0,Power_e,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
9254,0.9557614,-0.8398099,54.727394,171.78381,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
9255,1.0441794,18.652794,50.922195,199.32385,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
9256,1.0028564,21.215881,35.294548,2845.9731,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
9257,1.112797,3.3264494,38.177162,-430.22717,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
9258,0.5242532,20.979603,38.22057,202.34155,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
9259,-0.33767325,7.6373615,54.123028,5000.4233,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
